Week_Start,Week_Number,Campaign_ID,Product,Category,Brand,Region,Account,Store_Count,Promo_Flag,Promo_Type,Baseline_Units,Actual_Units,Uplift_Units,Uplift_Pct,Regular_Price,Promo_Price,Discount_Pct,Unit_Cost,Selling_Price,Baseline_Revenue,Actual_Revenue,Incremental_Revenue_From_Uplift,Revenue_Impact_vs_Baseline,Baseline_Gross_Profit,Gross_Profit_Before_Promo_Cost,Incremental_Gross_Profit_Before_Cost,Promo_Cost,Incremental_Profit_After_Promo_Cost,Promo_ROI,Baseline_Gross_Margin_Pct,Actual_Gross_Margin_Pct,Margin_Impact_pp,Rate_of_Sale_Units_per_Store_per_Week,Cannibalisation_Rate_Estimate,Cannibalised_Units_Estimate,Cannibalisation_Risk,Recommendation
2025-10-06,40,No Promo,Sparkling Water 1L,Beverages,FreshFizz,QLD,Woolworths,81,0,No Promo,952,942,-10,-0.0105,3.2,3.2,0.0,1.45,3.2,3046.4,3014.4,0.0,-32.0,1666.0,1648.5,-17.5,0.0,-17.5,,0.5469,0.5469,0.0,11.6296,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Sparkling Water 1L,Beverages,FreshFizz,QLD,Coles,82,0,No Promo,921,902,-19,-0.0206,3.2,3.2,0.0,1.45,3.2,2947.2,2886.4,0.0,-60.8,1611.75,1578.5,-33.25,0.0,-33.25,,0.5469,0.5469,0.0,11.0,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Sparkling Water 1L,Beverages,FreshFizz,QLD,Independent,54,0,No Promo,459,463,4,0.0087,3.2,3.2,0.0,1.45,3.2,1468.8,1481.6,12.8,12.8,803.25,810.25,7.0,0.0,7.0,,0.5469,0.5469,0.0,8.5741,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Sparkling Water 1L,Beverages,FreshFizz,WA,Woolworths,67,0,No Promo,851,872,21,0.0247,3.2,3.2,0.0,1.45,3.2,2723.2,2790.4,67.2,67.2,1489.25,1526.0,36.75,0.0,36.75,,0.5469,0.5469,0.0,13.0149,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Sparkling Water 1L,Beverages,FreshFizz,WA,Coles,70,0,No Promo,675,625,-50,-0.0741,3.2,3.2,0.0,1.45,3.2,2160.0,2000.0,0.0,-160.0,1181.25,1093.75,-87.5,0.0,-87.5,,0.5469,0.5469,0.0,8.9286,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Sparkling Water 1L,Beverages,FreshFizz,WA,Independent,42,0,No Promo,375,363,-12,-0.032,3.2,3.2,0.0,1.45,3.2,1200.0,1161.6,0.0,-38.4,656.25,635.25,-21.0,0.0,-21.0,,0.5469,0.5469,0.0,8.6429,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Sparkling Water 1L,Beverages,FreshFizz,SA,Woolworths,51,0,No Promo,593,604,11,0.0185,3.2,3.2,0.0,1.45,3.2,1897.6,1932.8,35.2,35.2,1037.75,1057.0,19.25,0.0,19.25,,0.5469,0.5469,0.0,11.8431,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Sparkling Water 1L,Beverages,FreshFizz,SA,Coles,49,0,No Promo,519,514,-5,-0.0096,3.2,3.2,0.0,1.45,3.2,1660.8,1644.8,0.0,-16.0,908.25,899.5,-8.75,0.0,-8.75,,0.5469,0.5469,0.0,10.4898,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Sparkling Water 1L,Beverages,FreshFizz,SA,Independent,35,0,No Promo,222,220,-2,-0.009,3.2,3.2,0.0,1.45,3.2,710.4,704.0,0.0,-6.4,388.5,385.0,-3.5,0.0,-3.5,,0.5469,0.5469,0.0,6.2857,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,NSW,Woolworths,117,0,No Promo,1691,1686,-5,-0.003,4.0,4.0,0.0,1.8,4.0,6764.0,6744.0,0.0,-20.0,3720.2,3709.2,-11.0,0.0,-11.0,,0.55,0.55,0.0,14.4103,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,NSW,Coles,104,0,No Promo,1289,1395,106,0.0822,4.0,4.0,0.0,1.8,4.0,5156.0,5580.0,424.0,424.0,2835.8,3069.0,233.2,0.0,233.2,,0.55,0.55,0.0,13.4135,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,NSW,Independent,67,0,No Promo,687,651,-36,-0.0524,4.0,4.0,0.0,1.8,4.0,2748.0,2604.0,0.0,-144.0,1511.4,1432.2,-79.2,0.0,-79.2,,0.55,0.55,0.0,9.7164,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,VIC,Woolworths,92,0,No Promo,1340,1338,-2,-0.0015,4.0,4.0,0.0,1.8,4.0,5360.0,5352.0,0.0,-8.0,2948.0,2943.6,-4.4,0.0,-4.4,,0.55,0.55,0.0,14.5435,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,VIC,Coles,93,0,No Promo,1014,1026,12,0.0118,4.0,4.0,0.0,1.8,4.0,4056.0,4104.0,48.0,48.0,2230.8,2257.2,26.4,0.0,26.4,,0.55,0.55,0.0,11.0323,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,VIC,Independent,60,0,No Promo,650,622,-28,-0.0431,4.0,4.0,0.0,1.8,4.0,2600.0,2488.0,0.0,-112.0,1430.0,1368.4,-61.6,0.0,-61.6,,0.55,0.55,0.0,10.3667,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,QLD,Woolworths,86,0,No Promo,1139,1249,110,0.0966,4.0,4.0,0.0,1.8,4.0,4556.0,4996.0,440.0,440.0,2505.8,2747.8,242.0,0.0,242.0,,0.55,0.55,0.0,14.5233,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2414,Cola 1.25L,Beverages,FizzCo,QLD,Coles,87,1,Price Discount,1275,3315,2040,1.6,4.0,2.8,0.3,1.8,2.8,5100.0,9282.0,5712.0,4182.0,2805.0,3315.0,510.0,2337.189,-1827.189,-0.7818,0.55,0.3571,-19.2857,38.1034,0.1702,347.1798,Medium,Adjust depth/mechanic
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,QLD,Independent,52,0,No Promo,490,468,-22,-0.0449,4.0,4.0,0.0,1.8,4.0,1960.0,1872.0,0.0,-88.0,1078.0,1029.6,-48.4,0.0,-48.4,,0.55,0.55,0.0,9.0,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,WA,Woolworths,69,0,No Promo,970,955,-15,-0.0155,4.0,4.0,0.0,1.8,4.0,3880.0,3820.0,0.0,-60.0,2134.0,2101.0,-33.0,0.0,-33.0,,0.55,0.55,0.0,13.8406,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,WA,Coles,61,0,No Promo,897,909,12,0.0134,4.0,4.0,0.0,1.8,4.0,3588.0,3636.0,48.0,48.0,1973.4,1999.8,26.4,0.0,26.4,,0.55,0.55,0.0,14.9016,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2415,Cola 1.25L,Beverages,FizzCo,WA,Independent,44,1,Price Discount,459,736,277,0.6035,4.0,3.6,0.1,1.8,3.6,1836.0,2649.6,997.2,813.6,1009.8,1324.8,315.0,527.3978,-212.3978,-0.4027,0.55,0.5,-5.0,16.7273,0.1402,38.8456,Medium,Adjust depth/mechanic
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,SA,Woolworths,53,0,No Promo,674,645,-29,-0.043,4.0,4.0,0.0,1.8,4.0,2696.0,2580.0,0.0,-116.0,1482.8,1419.0,-63.8,0.0,-63.8,,0.55,0.55,0.0,12.1698,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Cola 1.25L,Beverages,FizzCo,SA,Coles,56,0,No Promo,719,717,-2,-0.0028,4.0,4.0,0.0,1.8,4.0,2876.0,2868.0,0.0,-8.0,1581.8,1577.4,-4.4,0.0,-4.4,,0.55,0.55,0.0,12.8036,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2416,Cola 1.25L,Beverages,FizzCo,SA,Independent,34,1,Catalogue Feature,357,708,351,0.9832,4.0,3.2,0.2,1.8,3.2,1428.0,2265.6,1123.2,837.6,785.4,991.2,205.8,1059.1248,-853.3248,-0.8057,0.55,0.4375,-11.25,20.8235,0.123,43.1748,Medium,Adjust depth/mechanic
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,NSW,Woolworths,109,0,No Promo,586,555,-31,-0.0529,9.5,9.5,0.0,5.1,9.5,5567.0,5272.5,0.0,-294.5,2578.4,2442.0,-136.4,0.0,-136.4,,0.4632,0.4632,0.0,5.0917,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,NSW,Coles,110,0,No Promo,581,558,-23,-0.0396,9.5,9.5,0.0,5.1,9.5,5519.5,5301.0,0.0,-218.5,2556.4,2455.2,-101.2,0.0,-101.2,,0.4632,0.4632,0.0,5.0727,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,NSW,Independent,65,0,No Promo,290,272,-18,-0.0621,9.5,9.5,0.0,5.1,9.5,2755.0,2584.0,0.0,-171.0,1276.0,1196.8,-79.2,0.0,-79.2,,0.4632,0.4632,0.0,4.1846,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2417,Energy Drink 4pk,Beverages,VoltMax,VIC,Woolworths,92,1,Catalogue Feature,545,787,242,0.444,9.5,7.6,0.2,5.1,7.6,5177.5,5981.2,1839.2,803.7,2398.0,1967.5,-430.5,1455.7053,-1886.2053,-1.2957,0.4632,0.3289,-13.4211,8.5543,0.1119,27.086,Medium,Adjust depth/mechanic
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,VIC,Coles,98,0,No Promo,451,489,38,0.0843,9.5,9.5,0.0,5.1,9.5,4284.5,4645.5,361.0,361.0,1984.4,2151.6,167.2,0.0,167.2,,0.4632,0.4632,0.0,4.9898,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,VIC,Independent,61,0,No Promo,269,263,-6,-0.0223,9.5,9.5,0.0,5.1,9.5,2555.5,2498.5,0.0,-57.0,1183.6,1157.2,-26.4,0.0,-26.4,,0.4632,0.4632,0.0,4.3115,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,QLD,Woolworths,81,0,No Promo,462,456,-6,-0.013,9.5,9.5,0.0,5.1,9.5,4389.0,4332.0,0.0,-57.0,2032.8,2006.4,-26.4,0.0,-26.4,,0.4632,0.4632,0.0,5.6296,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2418,Energy Drink 4pk,Beverages,VoltMax,QLD,Coles,83,1,Price Discount,474,713,239,0.5042,9.5,8.55,0.1,5.1,8.55,4503.0,6096.15,2043.45,1593.15,2085.6,2459.85,374.25,740.7579,-366.5079,-0.4948,0.4632,0.4035,-5.9649,8.5904,0.1085,25.9271,Medium,Adjust depth/mechanic
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,QLD,Independent,51,0,No Promo,253,286,33,0.1304,9.5,9.5,0.0,5.1,9.5,2403.5,2717.0,313.5,313.5,1113.2,1258.4,145.2,0.0,145.2,,0.4632,0.4632,0.0,5.6078,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,WA,Woolworths,68,0,No Promo,434,441,7,0.0161,9.5,9.5,0.0,5.1,9.5,4123.0,4189.5,66.5,66.5,1909.6,1940.4,30.8,0.0,30.8,,0.4632,0.4632,0.0,6.4853,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,WA,Coles,63,0,No Promo,380,393,13,0.0342,9.5,9.5,0.0,5.1,9.5,3610.0,3733.5,123.5,123.5,1672.0,1729.2,57.2,0.0,57.2,,0.4632,0.4632,0.0,6.2381,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,WA,Independent,41,0,No Promo,194,203,9,0.0464,9.5,9.5,0.0,5.1,9.5,1843.0,1928.5,85.5,85.5,853.6,893.2,39.6,0.0,39.6,,0.4632,0.4632,0.0,4.9512,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,SA,Woolworths,49,0,No Promo,296,256,-40,-0.1351,9.5,9.5,0.0,5.1,9.5,2812.0,2432.0,0.0,-380.0,1302.4,1126.4,-176.0,0.0,-176.0,,0.4632,0.4632,0.0,5.2245,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,SA,Coles,49,0,No Promo,254,265,11,0.0433,9.5,9.5,0.0,5.1,9.5,2413.0,2517.5,104.5,104.5,1117.6,1166.0,48.4,0.0,48.4,,0.4632,0.4632,0.0,5.4082,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Energy Drink 4pk,Beverages,VoltMax,SA,Independent,34,0,No Promo,144,142,-2,-0.0139,9.5,9.5,0.0,5.1,9.5,1368.0,1349.0,0.0,-19.0,633.6,624.8,-8.8,0.0,-8.8,,0.4632,0.4632,0.0,4.1765,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,NSW,Woolworths,117,0,No Promo,1224,1244,20,0.0163,4.5,4.5,0.0,2.05,4.5,5508.0,5598.0,90.0,90.0,2998.8,3047.8,49.0,0.0,49.0,,0.5444,0.5444,0.0,10.6325,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2419,Potato Chips 175g,Snacks,CrunchyCo,NSW,Coles,105,1,Multi-buy,1261,2899,1638,1.299,4.5,3.38,0.25,2.05,3.38,5674.5,9798.62,5536.44,4124.12,3089.45,3855.67,766.22,2076.6191,-1310.3991,-0.631,0.5444,0.3935,-15.0953,27.6095,0.1928,315.8297,High,Adjust depth/mechanic
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,NSW,Independent,65,0,No Promo,749,708,-41,-0.0547,4.5,4.5,0.0,2.05,4.5,3370.5,3186.0,0.0,-184.5,1835.05,1734.6,-100.45,0.0,-100.45,,0.5444,0.5444,0.0,10.8923,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,VIC,Woolworths,97,0,No Promo,1218,1134,-84,-0.069,4.5,4.5,0.0,2.05,4.5,5481.0,5103.0,0.0,-378.0,2984.1,2778.3,-205.8,0.0,-205.8,,0.5444,0.5444,0.0,11.6907,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,VIC,Coles,89,0,No Promo,919,884,-35,-0.0381,4.5,4.5,0.0,2.05,4.5,4135.5,3978.0,0.0,-157.5,2251.55,2165.8,-85.75,0.0,-85.75,,0.5444,0.5444,0.0,9.9326,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,VIC,Independent,59,0,No Promo,670,680,10,0.0149,4.5,4.5,0.0,2.05,4.5,3015.0,3060.0,45.0,45.0,1641.5,1666.0,24.5,0.0,24.5,,0.5444,0.5444,0.0,11.5254,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2420,Potato Chips 175g,Snacks,CrunchyCo,QLD,Woolworths,87,1,Multi-buy,999,2022,1023,1.024,4.5,3.82,0.15,2.05,3.82,4495.5,7724.04,3907.86,3228.54,2447.55,3578.94,1131.39,871.8213,259.5687,0.2977,0.5444,0.4634,-8.1094,23.2414,0.1488,152.253,Medium,Targeted repeat
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,QLD,Coles,79,0,No Promo,1066,986,-80,-0.075,4.5,4.5,0.0,2.05,4.5,4797.0,4437.0,0.0,-360.0,2611.7,2415.7,-196.0,0.0,-196.0,,0.5444,0.5444,0.0,12.481,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,QLD,Independent,54,0,No Promo,521,529,8,0.0154,4.5,4.5,0.0,2.05,4.5,2344.5,2380.5,36.0,36.0,1276.45,1296.05,19.6,0.0,19.6,,0.5444,0.5444,0.0,9.7963,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,WA,Woolworths,69,0,No Promo,881,955,74,0.084,4.5,4.5,0.0,2.05,4.5,3964.5,4297.5,333.0,333.0,2158.45,2339.75,181.3,0.0,181.3,,0.5444,0.5444,0.0,13.8406,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,WA,Coles,66,0,No Promo,715,708,-7,-0.0098,4.5,4.5,0.0,2.05,4.5,3217.5,3186.0,0.0,-31.5,1751.75,1734.6,-17.15,0.0,-17.15,,0.5444,0.5444,0.0,10.7273,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,WA,Independent,40,0,No Promo,405,384,-21,-0.0519,4.5,4.5,0.0,2.05,4.5,1822.5,1728.0,0.0,-94.5,992.25,940.8,-51.45,0.0,-51.45,,0.5444,0.5444,0.0,9.6,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,SA,Woolworths,56,0,No Promo,598,614,16,0.0268,4.5,4.5,0.0,2.05,4.5,2691.0,2763.0,72.0,72.0,1465.1,1504.3,39.2,0.0,39.2,,0.5444,0.5444,0.0,10.9643,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2421,Potato Chips 175g,Snacks,CrunchyCo,SA,Coles,51,1,Catalogue Feature,475,968,493,1.0379,4.5,3.6,0.2,2.05,3.6,2137.5,3484.8,1774.8,1347.3,1163.75,1500.4,336.65,1258.2933,-921.6433,-0.7325,0.5444,0.4306,-11.3889,18.9804,0.1923,94.8268,High,Adjust depth/mechanic
2025-10-06,40,No Promo,Potato Chips 175g,Snacks,CrunchyCo,SA,Independent,32,0,No Promo,302,308,6,0.0199,4.5,4.5,0.0,2.05,4.5,1359.0,1386.0,27.0,27.0,739.9,754.6,14.7,0.0,14.7,,0.5444,0.5444,0.0,9.625,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2422,Chocolate Block 180g,Snacks,SweetPeak,NSW,Woolworths,109,1,Price Discount,1071,2634,1563,1.4594,5.2,3.9,0.25,2.4,3.9,5569.2,10272.6,6095.7,4703.4,2998.8,3951.0,952.2,2241.2715,-1289.0715,-0.5752,0.5385,0.3846,-15.3846,24.1651,0.1532,239.3803,Medium,Adjust depth/mechanic
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,NSW,Coles,102,0,No Promo,1041,1123,82,0.0788,5.2,5.2,0.0,2.4,5.2,5413.2,5839.6,426.4,426.4,2914.8,3144.4,229.6,0.0,229.6,,0.5385,0.5385,0.0,11.0098,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,NSW,Independent,70,0,No Promo,585,599,14,0.0239,5.2,5.2,0.0,2.4,5.2,3042.0,3114.8,72.8,72.8,1638.0,1677.2,39.2,0.0,39.2,,0.5385,0.5385,0.0,8.5571,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,VIC,Woolworths,91,0,No Promo,976,935,-41,-0.042,5.2,5.2,0.0,2.4,5.2,5075.2,4862.0,0.0,-213.2,2732.8,2618.0,-114.8,0.0,-114.8,,0.5385,0.5385,0.0,10.2747,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,VIC,Coles,86,0,No Promo,936,930,-6,-0.0064,5.2,5.2,0.0,2.4,5.2,4867.2,4836.0,0.0,-31.2,2620.8,2604.0,-16.8,0.0,-16.8,,0.5385,0.5385,0.0,10.814,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,VIC,Independent,61,0,No Promo,504,518,14,0.0278,5.2,5.2,0.0,2.4,5.2,2620.8,2693.6,72.8,72.8,1411.2,1450.4,39.2,0.0,39.2,,0.5385,0.5385,0.0,8.4918,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,QLD,Woolworths,87,0,No Promo,969,1020,51,0.0526,5.2,5.2,0.0,2.4,5.2,5038.8,5304.0,265.2,265.2,2713.2,2856.0,142.8,0.0,142.8,,0.5385,0.5385,0.0,11.7241,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,QLD,Coles,80,0,No Promo,759,773,14,0.0184,5.2,5.2,0.0,2.4,5.2,3946.8,4019.6,72.8,72.8,2125.2,2164.4,39.2,0.0,39.2,,0.5385,0.5385,0.0,9.6625,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2423,Chocolate Block 180g,Snacks,SweetPeak,QLD,Independent,47,1,Price Discount,353,642,289,0.8187,5.2,4.42,0.15,2.4,4.42,1835.6,2837.64,1277.38,1002.04,988.4,1296.84,308.44,582.1796,-273.7396,-0.4702,0.5385,0.457,-8.1448,13.6596,0.1895,54.769,High,Adjust depth/mechanic
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,WA,Woolworths,66,0,No Promo,609,612,3,0.0049,5.2,5.2,0.0,2.4,5.2,3166.8,3182.4,15.6,15.6,1705.2,1713.6,8.4,0.0,8.4,,0.5385,0.5385,0.0,9.2727,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2424,Chocolate Block 180g,Snacks,SweetPeak,WA,Coles,62,1,Price Discount,756,1649,893,1.1812,5.2,3.64,0.3,2.4,3.64,3931.2,6002.36,3250.52,2071.16,2116.8,2044.76,-72.04,1890.5401,-1962.5801,-1.0381,0.5385,0.3407,-19.7802,26.5968,0.216,192.8456,High,Adjust depth/mechanic
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,WA,Independent,39,0,No Promo,375,372,-3,-0.008,5.2,5.2,0.0,2.4,5.2,1950.0,1934.4,0.0,-15.6,1050.0,1041.6,-8.4,0.0,-8.4,,0.5385,0.5385,0.0,9.5385,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,SA,Woolworths,55,0,No Promo,533,503,-30,-0.0563,5.2,5.2,0.0,2.4,5.2,2771.6,2615.6,0.0,-156.0,1492.4,1408.4,-84.0,0.0,-84.0,,0.5385,0.5385,0.0,9.1455,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,SA,Coles,53,0,No Promo,522,524,2,0.0038,5.2,5.2,0.0,2.4,5.2,2714.4,2724.8,10.4,10.4,1461.6,1467.2,5.6,0.0,5.6,,0.5385,0.5385,0.0,9.8868,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Chocolate Block 180g,Snacks,SweetPeak,SA,Independent,34,0,No Promo,226,249,23,0.1018,5.2,5.2,0.0,2.4,5.2,1175.2,1294.8,119.6,119.6,632.8,697.2,64.4,0.0,64.4,,0.5385,0.5385,0.0,7.3235,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,NSW,Woolworths,107,0,No Promo,593,601,8,0.0135,8.8,8.8,0.0,4.7,8.8,5218.4,5288.8,70.4,70.4,2431.3,2464.1,32.8,0.0,32.8,,0.4659,0.4659,0.0,5.6168,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,NSW,Coles,113,0,No Promo,525,523,-2,-0.0038,8.8,8.8,0.0,4.7,8.8,4620.0,4602.4,0.0,-17.6,2152.5,2144.3,-8.2,0.0,-8.2,,0.4659,0.4659,0.0,4.6283,0.0,0.0,N/A,Baseline
2025-10-06,40,PR-2425,Protein Bar 5pk,Snacks,FitBite,NSW,Independent,66,1,Catalogue Feature,260,442,182,0.7,8.8,6.6,0.25,4.7,6.6,2288.0,2917.2,1201.2,629.2,1066.0,839.8,-226.2,1206.2824,-1432.4824,-1.1875,0.4659,0.2879,-17.803,6.697,0.1491,27.1272,Medium,Adjust depth/mechanic
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,VIC,Woolworths,97,0,No Promo,453,465,12,0.0265,8.8,8.8,0.0,4.7,8.8,3986.4,4092.0,105.6,105.6,1857.3,1906.5,49.2,0.0,49.2,,0.4659,0.4659,0.0,4.7938,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,VIC,Coles,97,0,No Promo,403,385,-18,-0.0447,8.8,8.8,0.0,4.7,8.8,3546.4,3388.0,0.0,-158.4,1652.3,1578.5,-73.8,0.0,-73.8,,0.4659,0.4659,0.0,3.9691,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,VIC,Independent,63,0,No Promo,228,239,11,0.0482,8.8,8.8,0.0,4.7,8.8,2006.4,2103.2,96.8,96.8,934.8,979.9,45.1,0.0,45.1,,0.4659,0.4659,0.0,3.7937,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,QLD,Woolworths,83,0,No Promo,415,439,24,0.0578,8.8,8.8,0.0,4.7,8.8,3652.0,3863.2,211.2,211.2,1701.5,1799.9,98.4,0.0,98.4,,0.4659,0.4659,0.0,5.2892,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,QLD,Coles,83,0,No Promo,406,407,1,0.0025,8.8,8.8,0.0,4.7,8.8,3572.8,3581.6,8.8,8.8,1664.6,1668.7,4.1,0.0,4.1,,0.4659,0.4659,0.0,4.9036,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,QLD,Independent,51,0,No Promo,187,197,10,0.0535,8.8,8.8,0.0,4.7,8.8,1645.6,1733.6,88.0,88.0,766.7,807.7,41.0,0.0,41.0,,0.4659,0.4659,0.0,3.8627,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,WA,Woolworths,73,0,No Promo,314,319,5,0.0159,8.8,8.8,0.0,4.7,8.8,2763.2,2807.2,44.0,44.0,1287.4,1307.9,20.5,0.0,20.5,,0.4659,0.4659,0.0,4.3699,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,WA,Coles,66,0,No Promo,285,273,-12,-0.0421,8.8,8.8,0.0,4.7,8.8,2508.0,2402.4,0.0,-105.6,1168.5,1119.3,-49.2,0.0,-49.2,,0.4659,0.4659,0.0,4.1364,0.0,0.0,N/A,Baseline
2025-10-06,40,No Promo,Protein Bar 5pk,Snacks,FitBite,WA,Independent,39,0,No Promo,169,167,-2,-0.0118,8.8,8.8,0.0,4.7,8.8,1487.2,1469.6,0.0,-17.6,692.9,684.7,-8.2,0.0,-8.2,,0.4659,0.4659,0.0,4.2821,0.0,0.0,N/A,Baseline
